hex,98-134,97-127,96-121,90-115,85-110,82-104,73-99,7-16,65-91,64-87,62-83,59-78,56-72,50-66,48-62,4-11,39-58,353-523,350-519,35-52,349-514,344-509,343-504,342-498,341-494,336-488,333-483,331-478,33-47,328-473,327-465,325-458,324-453,323-448,320-442,314-437,312-432,310-426,309-420,30-41,3-5,299-415,297-411,295-406,294-402,290-398,288-393,287-386,285-381,284-377,282-373,278-368,274-363,269-358,265-354,263-350,260-345,253-340,252-335,248-332,237-328,236-322,235-316,230-311,225-306,224-303,222-299,22-35,219-293,218-287,217-283,215-279,21-31,204-274,199-267,194-262,187-257,177-252,176-247,170-243,169-237,168-233,166-229,159-224,153-218,149-212,137-207,136-200,134-195,133-189,127-184,126-177,122-167,12-27,111-161,11-21,109-156,106-151,102-146,101-140,random,total
ID370,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133
ID371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID375,9,0,0,7,13,0,17,0,4,0,1,26,2,1,0,18,11,0,8,9,0,17,11,0,3,0,0,2,0,0,2,0,2,2,1,52,6,1,0,12,0,1,4,17,9,0,2,0,0,12,1,0,29,0,1,6,0,29,1,0,0,0,5,0,4,32,0,0,11,9,5,12,3,1,1,3,56,0,0,4,4,20,0,0,3,0,4,0,4,0,1,0,0,2,0,12,1,4,5,0,14,1649
ID376,26,1,0,6,10,0,32,0,0,1,0,24,1,0,0,25,14,0,2,27,0,2,9,0,2,2,0,0,0,2,1,1,1,1,0,118,0,0,0,10,0,1,0,12,4,0,3,0,0,7,1,0,117,0,2,0,0,1,0,0,0,0,3,0,3,28,5,0,9,18,6,2,1,0,10,11,185,0,0,3,3,37,1,1,7,0,16,0,0,0,0,0,0,10,0,26,0,2,1,0,8,2536
ID377,13,2,0,7,5,0,9,0,0,0,1,23,1,1,0,48,16,0,7,13,0,1,11,0,0,0,0,0,0,1,4,0,2,0,1,179,0,0,0,8,0,11,1,21,1,0,4,0,0,7,0,0,64,0,0,0,0,3,4,0,0,1,1,0,1,36,11,1,29,15,2,13,4,0,2,24,99,1,1,4,0,40,2,0,8,0,9,1,0,2,1,0,0,9,0,22,1,2,1,0,9,2368
ID378,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,2,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,209
ID379,541,18,6,146,703,7,326,3,8,15,48,299,158,23,12,427,136,0,15,691,5,126,46,0,52,13,83,2,11,26,61,11,36,3,236,747,8,20,5,436,6,30,226,272,115,5,173,2,0,41,37,11,572,5,39,12,0,119,7,6,57,7,70,33,83,500,85,2,282,888,63,180,29,2,74,157,1277,30,4,41,206,427,383,24,230,47,340,25,50,93,13,55,89,144,7,884,16,73,170,5,99,42722
ID38,9,0,0,6,14,0,3,0,0,0,0,3,0,0,0,17,1,0,0,9,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,2,1,3,9,0,26,1,0,1,0,2,0,0,0,2,5,5,0,3,2,17,0,2,1,0,0,2,0,0,2,0,0,0,3,0,526
ID380,1,1,0,1,1,0,5,0,0,0,0,5,0,0,0,7,0,0,2,1,0,2,0,0,2,0,0,0,0,1,2,0,0,0,20,0,0,0,0,3,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,29,0,0,3,4,6,12,4,0,0,1,10,0,0,3,5,6,0,0,3,0,21,0,1,0,0,1,1,6,0,5,0,0,1,0,2,531
ID381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21
ID382,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,34,0,0,0,0,2,178
ID383,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,20,0,2,0,0,0,162
ID384,0,0,0,1,13,0,11,0,0,0,0,9,13,0,0,5,6,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,14,2,0,0,0,1,0,3,0,1,3,0,6,0,0,7,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,2,9,0,6,0,1,2,0,0,0,2,22,0,0,0,0,5,0,0,3,0,2,0,0,0,0,0,0,6,0,20,0,0,0,0,2,589
ID385,2,0,0,0,1,0,4,0,0,0,0,6,11,0,0,71,0,0,0,1,0,0,3,0,1,0,0,0,1,1,2,0,0,0,1,3,0,0,0,0,0,12,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,8,2,0,4,0,1,2,3,0,0,0,10,0,0,0,0,2,0,0,6,0,2,0,1,0,0,1,4,4,0,7,0,0,0,0,1,548
ID386,0,0,0,1,4,0,12,0,0,0,0,2,2,0,0,14,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,4,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,11,0,0,0,0,1,262
ID387,1,0,0,0,4,0,2,0,0,0,0,1,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,1,3,0,0,0,1,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,11,0,3,177
ID388,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90
ID389,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,8,0,0,1,1,0,0,0,3,0,0,1,0,2,0,0,0,0,1,0,37,34,0,0,0,0,0,1,0,0,0,0,2,1393
ID39,2,0,0,20,19,0,1,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,2,0,0,0,0,1,0,2,0,0,0,2,4,11,0,1,2,3,0,2,9,0,1,0,0,0,4,0,12,0,8,0,388
ID390,8,0,0,0,5,0,14,0,0,0,1,6,30,0,0,21,3,0,0,6,0,0,23,0,77,6,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,8,0,3,26,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,26,0,2,2,1,0,3,3,13,0,0,2,1,2,1,0,4,0,8,0,298,65,0,4,11,1,0,9,0,0,0,0,0,2190
ID391,22,0,0,0,3,0,7,0,0,0,0,2,1,0,0,1,4,0,0,12,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,9,0,2,2,0,0,0,0,4,0,0,0,0,30,0,0,5,0,3,0,120,28,0,0,0,0,0,0,0,0,0,0,3,856
ID392,25,3,2,42,64,5,116,0,4,0,33,66,10,2,0,182,12,0,9,75,0,20,19,0,7983,10,0,0,1,5,5,13,6,5,3,29,3,17,1,9,0,11,0,38,138,2,26,0,0,17,0,0,29,7,11,0,1,2,0,2,3,0,19,2,1,71,26,0,443,43,30,55,21,0,31,1,151,8,0,17,26,83,31,3,80,47,102,2,2663,1367,0,67,4,5,0,54,1,5,2,0,68,44890
ID393,7,1,0,0,4,0,5,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,1,0,1,0,0,21,0,0,2,1,0,0,0,8,0,0,0,1,3,0,0,7,0,9,0,93,67,0,1,0,0,0,1,0,0,1,0,5,911
ID394,4,0,0,6,6,31,35,0,0,0,0,11,2,1,0,44,5,0,3,395,0,11,2,0,16,0,0,0,0,0,0,0,4,0,0,5,0,0,1,1,0,0,0,2,12,0,2,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,8,4,0,5,15,0,64,9,9,6,3,0,10,0,52,0,0,7,0,23,2,0,9,1,10,0,102,282,0,12,1,0,0,3,0,0,0,0,8,3722
ID395,20,1,0,19,51,1,103,0,1,1,7,25,0,17,2,89,306,0,4,19,0,60,4,0,36,1,0,0,1,2,1,0,5,0,0,18,0,0,2,3,0,0,3,9,36,0,14,0,0,1,2,0,6,1,2,0,0,0,0,0,1,0,15,0,0,19,28,0,89,37,24,12,4,0,16,5,47,4,0,6,6,45,6,2,16,6,36,0,44,52,0,12,9,2,0,76,0,0,3,6,17,4583
ID396,17,0,0,4,1,0,29,0,0,0,0,15,0,0,0,20,17,0,4,15,0,5,0,0,1,0,0,0,0,1,1,0,3,0,0,1,0,0,1,0,0,0,0,2,23,1,2,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,1,0,0,2,0,18,7,2,0,0,0,2,0,14,0,0,1,2,4,2,0,6,0,23,0,1,7,0,0,1,0,0,3,0,2,0,3,5,847
ID397,3,2,0,3,3,0,54,0,0,0,0,25,1,5,0,69,1,0,1,6,0,4,1,0,1,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,20,0,8,24,3,6,0,0,102,0,35,0,0,3,7,7,2,0,16,5,30,0,1,3,0,6,2,0,0,11,0,2,2,0,10,1458
ID398,224,2,0,19,16,1,190,0,2,0,4,40,1,5,0,96,12,0,0,237,0,11,3,0,26,0,0,0,1,3,1,2,6,0,0,8,0,0,0,1,0,0,1,5,8,0,6,0,0,1,1,1,9,1,21,0,0,0,0,0,7,0,23,6,0,12,69,4,22,16,6,13,2,0,19,2,35,0,0,6,9,19,3,0,27,48,1564,0,5,14,0,6,25,4,0,153,0,17,4,0,17,9417
ID399,14,8,0,14,24,176,91,0,2,0,0,87,0,4,5,170,20,3,0,21,0,23,8,0,19,3,0,0,1,3,3,0,18,0,1,8,0,1,0,2,0,2,0,7,2,0,14,0,0,0,0,0,7,0,4,4,0,0,0,0,58,0,11,1,0,22,31,0,33,62,2,22,6,0,32,1,59,1,0,4,24,22,7,2,64,513,4492,1,3,21,0,0,376,1,0,44,0,4,1,0,20,20432
ID4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID400,122,11,0,40,198,6,307,3,33,2,7,138,1,54,1,676,84,0,7,115,14,42,50,0,11,65,3,1,11,16,6,3,39,7,1,47,1,18,8,2,5,18,2,16,48,0,28,0,0,0,1,0,21,0,29,3,0,29,0,0,20,16,55,15,1,32,110,5,72,288,5,49,7,0,39,0,182,3,0,167,50,196,44,5,188,2270,16557,7,11,7,0,466,67,15,0,61,0,1,8,3,78,70512
ID401,33,5,0,30,105,0,110,0,11,1,1,80,0,14,0,226,16,0,11,36,0,7,10,0,11,6,0,0,2,5,2,0,7,1,2,10,0,0,0,1,2,1,0,7,12,0,23,0,0,1,0,0,6,0,7,2,1,0,0,0,3,0,13,1,0,13,7,3,11,94,4,19,1,0,14,1,48,1,1,7,12,79,11,1,74,308,7084,1,1,1,0,3,12,0,0,9,0,4,0,13,24,26504
ID402,18,0,0,12,13,0,67,0,1,1,0,30,0,1,0,129,13,0,4,15,0,6,5,0,5,0,0,0,0,54,4,0,5,0,0,1,0,0,0,0,0,0,1,2,16,0,9,0,0,1,0,0,6,0,12,1,0,0,0,0,0,0,1,0,0,4,4,0,5,39,1,11,2,0,27,0,60,0,0,2,11,10,4,0,10,47,3631,0,2,0,0,0,0,0,0,4,0,0,1,0,23,13204
ID403,86,0,1,13,32,0,182,0,3,2,9,30,1,29,2,122,13,0,1,52,0,2,2,0,2,46,0,0,0,82,3,3,7,0,0,6,0,0,0,0,1,0,0,5,6,0,9,0,0,0,0,0,4,0,11,0,0,0,0,1,2,0,6,1,0,13,10,0,10,51,13,28,12,0,48,0,39,0,0,0,2,24,5,2,12,3,221,0,0,2,0,0,1,0,0,5,0,1,0,3,14,3900
ID404,77,12,1,150,66,0,1403,0,3,4,3,29,1,7,2,198,11,0,4,58,0,11,10,3,8,21,0,0,0,1015,32,46,7,0,0,19,0,0,0,3,1,0,2,30,11,0,36,0,0,4,0,0,18,0,26,2,0,0,0,0,32,0,19,61,0,25,42,1,21,131,12,25,6,0,126,2,141,0,0,2,15,45,31,30,40,2,74,1,5,0,0,1,8,9,0,14,0,4,0,8,30,12962
ID405,54,10,0,53,85,1,8210,0,6,9,4,100,2,19,6,313,10,0,11,39,1,61,8,6,15,9,1,1,5,402,11,47,4,0,0,19,0,0,0,6,3,1,0,28,17,0,115,1,0,2,3,1,24,1,58,6,0,1,0,0,20,4,60,100,2,35,24,0,37,118,22,36,9,0,1124,7,155,0,2,11,23,317,684,30,23,13,113,1,2,9,0,28,7,6,9,31,0,34,4,14,26,38476
ID406,15,1,1,5,11,1,532,0,0,0,0,13,0,2,0,50,0,0,11,4,0,2,3,0,1,3,0,0,0,40,5,14,2,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,6,8,0,1,1,0,5,20,3,3,2,0,59,0,33,0,0,0,0,20,32,5,6,0,20,0,0,4,0,0,0,0,1,6,1,10,0,11,8,3084
ID407,12,3,0,2,12,0,109,0,0,1,0,17,0,0,0,55,1,0,0,7,0,1,0,0,0,8,0,0,0,29,4,42,0,0,1,5,0,0,0,1,27,1,0,1,1,0,9,0,0,0,0,0,5,1,2,1,0,0,0,1,3,0,4,7,2,20,6,0,4,43,5,8,0,0,46,0,35,0,0,1,1,10,35,9,6,0,39,1,0,0,0,2,0,2,0,4,0,7,0,0,11,1971
ID408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ID409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID412,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ID413,1,0,0,1,1,0,6,0,0,0,0,6,0,7,0,2,3,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,16,0,0,0,1,0,0,0,3,6,0,1,1,0,5,0,0,18,0,0,0,0,3,0,0,1,0,0,0,3,13,0,0,1,2,0,4,0,0,0,0,16,0,0,1,4,9,0,0,4,0,9,1,0,0,0,0,0,1,0,6,0,0,0,0,4,483
ID414,61,2,0,12,60,0,109,0,2,0,4,150,25,1,0,208,112,0,125,67,0,13,12,0,10,0,2,1,0,4,1,0,8,0,10,122,0,1,0,182,0,2,0,51,15,0,18,3,0,13,5,0,122,0,9,6,0,23,0,0,6,0,27,0,23,89,13,0,76,49,36,51,10,0,6,9,280,1,0,18,16,79,11,3,43,0,49,0,5,1,2,4,9,10,8,135,0,3,1,1,26,7899
ID415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ID416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
ID417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID418,2,0,0,2,3,0,11,0,0,0,0,9,0,0,0,17,0,0,0,1,0,4,7,0,1,0,0,0,0,0,0,0,0,0,24,9,0,0,0,13,0,0,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,1,5,0,0,0,3,1,0,0,0,0,20,18,8,0,1,4,4,1,0,6,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,3,628
ID419,2,0,0,0,1,0,5,0,0,0,0,3,0,1,0,14,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,6,5,0,1,0,0,0,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,4,266
ID42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20
ID422,0,0,0,1,2,0,0,0,0,0,0,1,23,0,0,3,0,0,0,0,0,4,14,0,1,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,5,0,3,2,0,0,2,0,0,0,6,0,0,0,0,44,0,0,3,0,1,0,1,3,0,1,0,0,0,9,0,1,0,0,1,411
ID423,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,12,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126
ID424,5,0,0,5,7,0,19,0,0,0,3,12,24,3,0,32,1,0,3,5,0,3,45,0,6,0,0,0,0,1,2,0,2,0,2,6,0,1,0,4,0,3,2,6,11,0,5,0,0,0,0,0,4,0,13,1,0,1,0,0,1,0,7,1,2,42,2,0,17,9,3,11,1,0,4,1,40,32,0,1,3,19,0,1,16,10,14,0,4,15,0,3,0,1,0,12,0,0,0,1,3,1464
ID425,1,0,0,0,1,0,8,0,0,0,0,13,5,0,0,5,0,0,1,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,3,1,0,2,1,0,2,0,0,1,1,5,0,0,0,0,2,0,1,1,0,0,0,6,2,0,0,2,1,0,0,0,0,0,0,0,288
ID426,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,3,98,0,0,0,0,0,0,0,0,0,0,0,383
ID427,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,31,14,0,0,0,0,0,0,0,0,0,0,1,278
ID428,1,0,0,1,1,0,15,0,0,0,0,5,4,0,0,15,1,0,1,2,0,2,0,0,45,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,4,1,0,26,4,0,3,1,0,0,0,14,0,0,1,1,8,1,0,4,0,6,0,168,84,0,0,0,1,0,0,0,0,0,0,3,1409
